order_id,seller_id,created_at,updated_at,cancelled_at,discount,email,customer,address,notes,items
43ba7b98-420d-3dda-9368-8709dfd46ef8,d889cb1e-126a-3447-b15d-6961e3b1915e,2025-01-13T06:50:15+00:00,2025-01-16T06:50:15+00:00,,,tomas42@yost.com,"Arlo Krajcik","{""street"":""4091 Sauer Court Apt. 735"",""city"":""Grimesburgh"",""zip"":""49920-6393"",""country"":""Togo""}","[""Iure qui itaque incidunt."",""Eligendi modi atque dolorem quam.""]","[{""sku"":""SKU_0005"",""quantity"":8,""price"":48.61}]"
b794bdeb-d6cf-35e2-8eee-d15f12f0c1e7,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-09-08T03:21:38+00:00,,,46.12,destin.lesch@hansen.info,"Golden Keeling","{""street"":""648 Noemie Mission Suite 129"",""city"":""Tremblayborough"",""zip"":""15342-5240"",""country"":""Sudan""}","[""Quasi aut iure corporis ea molestiae esse."",""Et dolorem quod ipsa laborum et."",""Et quos culpa molestiae quasi optio nisi."",""Non a laboriosam est corporis rem ratione sed.""]","[{""sku"":""SKU_0004"",""quantity"":1,""price"":282.63},{""sku"":""SKU_0002"",""quantity"":5,""price"":437.5},{""sku"":""SKU_0005"",""quantity"":6,""price"":48.61},{""sku"":""SKU_0005"",""quantity"":8,""price"":48.61}]"
94421799-51c1-3842-a5f8-1455413c3a4e,b3511b96-ff1d-3a4a-8c72-a81e5d0f4668,2025-07-23T13:53:48+00:00,2025-07-24T13:53:48+00:00,,,chammes@yahoo.com,"Jaron Moore","{""street"":""25923 Crooks Burgs Apt. 069"",""city"":""Sawaynborough"",""zip"":""49622"",""country"":""Svalbard & Jan Mayen Islands""}","[""Nihil necessitatibus et voluptatem blanditiis nobis magnam."",""Provident asperiores accusamus laborum assumenda."",""A reprehenderit rerum in aut.""]","[{""sku"":""SKU_0002"",""quantity"":8,""price"":437.5},{""sku"":""SKU_0005"",""quantity"":7,""price"":48.61},{""sku"":""SKU_0003"",""quantity"":4,""price"":292.53},{""sku"":""SKU_0002"",""quantity"":7,""price"":437.5}]"
ca01ce87-2408-3f1f-be75-8f34bb4aa509,d889cb1e-126a-3447-b15d-6961e3b1915e,2025-07-04T13:54:04+00:00,,,20.19,lou71@ryan.org,"Rigoberto Dare","{""street"":""746 O'Connell Trafficway"",""city"":""Port Cloydport"",""zip"":""67033"",""country"":""Saint Martin""}","[""Qui tenetur dolor dolor asperiores sequi officia consequatur."",""Animi corrupti libero reiciendis ipsum quia quia itaque et."",""Sunt omnis dicta non totam maiores repudiandae quaerat.""]","[{""sku"":""SKU_0002"",""quantity"":6,""price"":437.5},{""sku"":""SKU_0003"",""quantity"":8,""price"":292.53},{""sku"":""SKU_0005"",""quantity"":7,""price"":48.61},{""sku"":""SKU_0005"",""quantity"":8,""price"":48.61}]"
723c5c2a-5811-3181-88fe-0d8dea23c20e,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-03-01T19:05:37+00:00,,,10.78,shields.hillard@carter.org,"Jedediah Strosin","{""street"":""73439 Renner Stream Apt. 781"",""city"":""Lake Angelitamouth"",""zip"":""84048-8948"",""country"":""Niger""}","[""Ipsum nihil sed in qui."",""Possimus ut et velit rem molestias sit natus.""]","[{""sku"":""SKU_0004"",""quantity"":1,""price"":282.63},{""sku"":""SKU_0005"",""quantity"":7,""price"":48.61},{""sku"":""SKU_0005"",""quantity"":5,""price"":48.61},{""sku"":""SKU_0003"",""quantity"":8,""price"":292.53}]"
f2741553-cde2-3a5e-9777-68eba39efb00,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-10-04T22:00:56+00:00,2025-10-05T00:00:56+00:00,2025-10-05T00:00:56+00:00,,ocremin@johnston.org,"Billy Lindgren","{""street"":""8032 Muriel Meadow"",""city"":""East Esta"",""zip"":""86909-5035"",""country"":""Pakistan""}","[""Qui ut harum similique commodi est et."",""Ut et nesciunt rem impedit."",""Cum enim consequuntur dignissimos omnis.""]","[{""sku"":""SKU_0005"",""quantity"":3,""price"":48.61},{""sku"":""SKU_0004"",""quantity"":6,""price"":282.63},{""sku"":""SKU_0005"",""quantity"":1,""price"":48.61},{""sku"":""SKU_0003"",""quantity"":8,""price"":292.53}]"
fdaaedb5-a722-33df-ba53-11e3575b72c3,4c744572-2045-32e7-8f9c-017b8fc21240,2025-06-27T00:48:04+00:00,2025-06-29T00:48:04+00:00,,,qlebsack@yahoo.com,"Darion Corwin","{""street"":""223 Heller Squares"",""city"":""Cristopherborough"",""zip"":""05608"",""country"":""Dominica""}","[""Pariatur ut quibusdam autem laboriosam."",""Rerum voluptates sed eaque illum iste distinctio."",""In non quibusdam et necessitatibus maiores et ullam consequatur.""]","[{""sku"":""SKU_0005"",""quantity"":8,""price"":48.61},{""sku"":""SKU_0002"",""quantity"":6,""price"":437.5},{""sku"":""SKU_0005"",""quantity"":7,""price"":48.61}]"
efd5f485-49a0-3e81-af44-066fd43d297e,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-02-10T17:14:20+00:00,,,35.78,hirthe.brendon@hotmail.com,"Isabella Moore","{""street"":""98934 Raymond Mills Apt. 332"",""city"":""East Celineton"",""zip"":""75510-4998"",""country"":""Benin""}","[""At modi ea perspiciatis eum itaque ab cumque sit."",""Quo explicabo laborum nesciunt quos impedit explicabo sit."",""Eligendi reiciendis amet tempora omnis blanditiis architecto consectetur."",""Velit nam et optio cupiditate.""]","[{""sku"":""SKU_0002"",""quantity"":9,""price"":437.5},{""sku"":""SKU_0003"",""quantity"":9,""price"":292.53},{""sku"":""SKU_0004"",""quantity"":10,""price"":282.63}]"
ad382e84-6d79-384a-960e-067b7cf96c12,d889cb1e-126a-3447-b15d-6961e3b1915e,2025-11-07T01:10:08+00:00,,,,wkub@yahoo.com,"Tatyana Beier","{""street"":""660 Schoen Common Apt. 005"",""city"":""McKenzieborough"",""zip"":""24093-7559"",""country"":""British Virgin Islands""}","[""Ut ad sint aliquam voluptates ut laborum alias id."",""Necessitatibus quasi nisi sint voluptatibus nihil.""]","[{""sku"":""SKU_0002"",""quantity"":9,""price"":437.5},{""sku"":""SKU_0002"",""quantity"":5,""price"":437.5}]"
cbbf8983-1ee9-3b9b-b538-0eeb4fef234d,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-08-15T21:36:24+00:00,,,,terry.katherine@kutch.com,"Margaretta Howell","{""street"":""823 Minnie Estate"",""city"":""McGlynnland"",""zip"":""03112-9023"",""country"":""Thailand""}","[""Hic eum rerum error labore."",""Enim similique provident et facilis aliquid.""]","[{""sku"":""SKU_0002"",""quantity"":4,""price"":437.5},{""sku"":""SKU_0005"",""quantity"":10,""price"":48.61},{""sku"":""SKU_0004"",""quantity"":3,""price"":282.63},{""sku"":""SKU_0002"",""quantity"":3,""price"":437.5}]"
c749b76d-5637-3c2a-ae99-1939abbd2045,d889cb1e-126a-3447-b15d-6961e3b1915e,2025-06-01T17:35:36+00:00,,,,shawna31@yahoo.com,"Annabel O'Reilly","{""street"":""51574 Seth Park Apt. 791"",""city"":""Lake Reesechester"",""zip"":""96402-4314"",""country"":""Tunisia""}","[""Et neque quia non error est voluptas maiores."",""Excepturi tempore at adipisci distinctio."",""Itaque sed corporis ab voluptatem doloremque illum aut.""]","[{""sku"":""SKU_0005"",""quantity"":5,""price"":48.61},{""sku"":""SKU_0005"",""quantity"":9,""price"":48.61},{""sku"":""SKU_0003"",""quantity"":1,""price"":292.53}]"
5046d4d7-ef46-391c-8a05-11f9b93511c0,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-02-07T09:33:57+00:00,,,,dessie.shanahan@balistreri.org,"Ciara Ruecker","{""street"":""26222 Pouros Forges"",""city"":""East Willymouth"",""zip"":""09262"",""country"":""Chile""}","[""Velit illum nostrum sed repudiandae."",""Ut odio fuga eveniet assumenda."",""Eius accusamus repellat ut eveniet ratione ea."",""Sunt laudantium consectetur alias suscipit laudantium vel veniam."",""Reiciendis autem asperiores voluptas ut.""]","[{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5}]"
a4e736fd-bee8-39d0-a47d-5d9a804d234e,b3511b96-ff1d-3a4a-8c72-a81e5d0f4668,2025-01-19T08:30:44+00:00,,,,randal35@kuvalis.org,"Layne Zulauf","{""street"":""632 Pollich Roads Suite 937"",""city"":""North Allie"",""zip"":""03596"",""country"":""Lithuania""}","[""Et officia est animi sapiente consectetur velit."",""Corporis molestias est dolorem ducimus nesciunt soluta libero.""]","[{""sku"":""SKU_0003"",""quantity"":5,""price"":292.53},{""sku"":""SKU_0003"",""quantity"":7,""price"":292.53}]"
3fcde6cc-649d-351f-bf7c-c1b90e1a4c31,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-02-09T04:53:39+00:00,,,37.93,ngraham@monahan.info,"Lucinda Carroll","{""street"":""77709 Bosco Knoll"",""city"":""West Mona"",""zip"":""91258"",""country"":""Malta""}","[""Consequatur et reprehenderit animi error voluptates qui."",""Officiis qui magni ea aut voluptatem.""]","[{""sku"":""SKU_0003"",""quantity"":2,""price"":292.53}]"
33dbfee1-399c-3915-bfdd-5a898cddf347,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-05-28T21:55:09+00:00,,,,tcorkery@jacobi.net,"Clementine Bergnaum","{""street"":""29651 Katelyn Common"",""city"":""North Beulahmouth"",""zip"":""47420-6841"",""country"":""Jersey""}","[""Aut dolor culpa nihil blanditiis."",""Et consequatur molestiae ipsa aperiam odio beatae iusto quis."",""Ex ut nemo blanditiis vel nam a."",""Dolores ratione aut hic consectetur."",""Minima veritatis vero quas et ipsa atque dolores voluptate.""]","[{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5},{""sku"":""SKU_0004"",""quantity"":10,""price"":282.63},{""sku"":""SKU_0002"",""quantity"":2,""price"":437.5}]"
032a7310-ebae-3ff5-ab69-ea09a7f27df4,d889cb1e-126a-3447-b15d-6961e3b1915e,2025-07-27T15:02:43+00:00,2025-07-30T15:02:43+00:00,,12.13,hgorczany@powlowski.com,"Bessie Gleason","{""street"":""4284 Eugenia Parkway Suite 563"",""city"":""Zelmaside"",""zip"":""34588-3550"",""country"":""Mauritius""}","[""Quasi neque deserunt rerum est aut dolorem."",""Quis sed nesciunt eos nisi architecto."",""Dolorem non quisquam sequi commodi."",""Natus qui ex tenetur dolor quo reiciendis."",""Cum autem culpa sed a quas.""]","[{""sku"":""SKU_0002"",""quantity"":1,""price"":437.5},{""sku"":""SKU_0004"",""quantity"":10,""price"":282.63},{""sku"":""SKU_0005"",""quantity"":10,""price"":48.61},{""sku"":""SKU_0003"",""quantity"":4,""price"":292.53}]"
59f791f6-76a1-36e8-9367-aa97e975e049,4c744572-2045-32e7-8f9c-017b8fc21240,2025-07-29T13:57:11+00:00,,,,torphy.jerel@abshire.org,"Giuseppe Hackett","{""street"":""805 Marco Ridges"",""city"":""Hermanport"",""zip"":""88009"",""country"":""Zambia""}","[""Quas commodi qui natus ea ad."",""Quam non sequi natus commodi accusantium qui.""]","[{""sku"":""SKU_0002"",""quantity"":2,""price"":437.5},{""sku"":""SKU_0003"",""quantity"":7,""price"":292.53}]"
e9e53537-617d-392e-9c14-4dddee263824,d889cb1e-126a-3447-b15d-6961e3b1915e,2025-06-20T16:28:07+00:00,,,5.06,immanuel.hamill@gmail.com,"Daryl Dach","{""street"":""886 Boehm Junctions"",""city"":""Langworthton"",""zip"":""38512-7174"",""country"":""Benin""}","[""Pariatur necessitatibus sit in quasi voluptatem sit.""]","[{""sku"":""SKU_0003"",""quantity"":6,""price"":292.53},{""sku"":""SKU_0005"",""quantity"":1,""price"":48.61},{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5}]"
3399fd97-ccba-3166-b3d1-d2c8f35a4925,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-09-25T16:01:32+00:00,2025-09-26T16:01:32+00:00,,27.42,fthompson@gmail.com,"Fidel Bernhard","{""street"":""59063 Dion Estates Suite 065"",""city"":""New Ward"",""zip"":""39393"",""country"":""Svalbard & Jan Mayen Islands""}","[""Quibusdam minus quam laudantium et ut id."",""Et saepe dolor et."",""Qui a consectetur voluptates aut rerum laboriosam nobis temporibus.""]","[{""sku"":""SKU_0005"",""quantity"":10,""price"":48.61},{""sku"":""SKU_0004"",""quantity"":1,""price"":282.63},{""sku"":""SKU_0004"",""quantity"":6,""price"":282.63}]"
14cfadc2-d3de-30d7-ad2e-04df6754ee41,4c744572-2045-32e7-8f9c-017b8fc21240,2025-06-04T10:11:45+00:00,,,44.88,kory.bayer@yahoo.com,"Foster Johnson","{""street"":""950 Izaiah Springs Suite 343"",""city"":""West Zena"",""zip"":""81224"",""country"":""Denmark""}","[""Dolores aspernatur quidem sequi esse.""]","[{""sku"":""SKU_0004"",""quantity"":4,""price"":282.63},{""sku"":""SKU_0003"",""quantity"":10,""price"":292.53},{""sku"":""SKU_0004"",""quantity"":1,""price"":282.63},{""sku"":""SKU_0004"",""quantity"":8,""price"":282.63}]"
1a24f56f-4c02-3b05-8bb1-f9f092980090,4c744572-2045-32e7-8f9c-017b8fc21240,2025-03-04T17:01:12+00:00,,,,hahn.carli@bogan.biz,"Tiana Gerlach","{""street"":""19308 Helena Crest"",""city"":""North Emie"",""zip"":""53690-2952"",""country"":""Montserrat""}","[""Architecto possimus ea cum."",""Laudantium sunt et quia quibusdam odio enim non."",""Deleniti velit veniam quo quidem aut iure officiis.""]","[{""sku"":""SKU_0005"",""quantity"":4,""price"":48.61},{""sku"":""SKU_0005"",""quantity"":7,""price"":48.61},{""sku"":""SKU_0003"",""quantity"":5,""price"":292.53}]"
89565dda-65e2-37d2-8bf2-9b049bbe5be4,b3511b96-ff1d-3a4a-8c72-a81e5d0f4668,2025-03-31T22:09:13+00:00,,,,dean.nicolas@abbott.biz,"Chelsie Rohan","{""street"":""32560 Conroy Tunnel"",""city"":""Eichmannside"",""zip"":""56451-9140"",""country"":""Gabon""}","[""Quas temporibus quis quibusdam ut voluptatem id."",""Explicabo soluta alias voluptatum voluptas quam qui debitis."",""Aut ullam facilis ullam tempora est.""]","[{""sku"":""SKU_0003"",""quantity"":6,""price"":292.53}]"
3db90668-45cd-3595-9c98-c3365f95598d,4c744572-2045-32e7-8f9c-017b8fc21240,2025-01-25T19:49:26+00:00,,,8.62,dkoch@hegmann.com,"Helga Beatty","{""street"":""174 Konopelski Mission Suite 258"",""city"":""South Katherine"",""zip"":""66841"",""country"":""China""}","[""Modi sed occaecati excepturi molestias ut molestias."",""Itaque sunt ut ab perspiciatis."",""Laudantium odio et distinctio totam sit."",""Molestiae facere ratione harum sunt.""]","[{""sku"":""SKU_0003"",""quantity"":7,""price"":292.53},{""sku"":""SKU_0005"",""quantity"":2,""price"":48.61},{""sku"":""SKU_0002"",""quantity"":2,""price"":437.5},{""sku"":""SKU_0002"",""quantity"":9,""price"":437.5}]"
f40051d4-eb1e-3700-b093-caa457c20777,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-10-15T17:16:01+00:00,2025-10-15T20:16:01+00:00,2025-10-15T20:16:01+00:00,25.09,chaim97@hotmail.com,"Edmund Kub","{""street"":""941 Fadel Manor"",""city"":""West Kacifort"",""zip"":""53159-6198"",""country"":""Somalia""}","[""Velit tenetur aliquid quis possimus iste consequatur."",""Eaque magni tempore ea nobis quia."",""Ut saepe aut ducimus et et id architecto.""]","[{""sku"":""SKU_0003"",""quantity"":4,""price"":292.53},{""sku"":""SKU_0002"",""quantity"":9,""price"":437.5},{""sku"":""SKU_0005"",""quantity"":4,""price"":48.61}]"
ec2fe093-4a34-3840-8e45-d33fb31e3ba5,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-03-14T21:12:43+00:00,,,19.98,derrick.hegmann@will.com,"Manuel Reilly","{""street"":""15715 Jocelyn Lock Apt. 723"",""city"":""Weissnatfurt"",""zip"":""81311"",""country"":""Algeria""}","[""Aut magnam facere aut corrupti nobis eos dolores.""]","[{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5},{""sku"":""SKU_0003"",""quantity"":7,""price"":292.53},{""sku"":""SKU_0005"",""quantity"":10,""price"":48.61},{""sku"":""SKU_0005"",""quantity"":3,""price"":48.61}]"
e654f6dc-edde-3b79-9411-e1cda02bf61d,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-08-03T18:47:27+00:00,,,5.54,shawn79@gmail.com,"Joy Corkery","{""street"":""238 Edd Inlet"",""city"":""Port Gwendolynhaven"",""zip"":""77166"",""country"":""Fiji""}","[""Cumque et iusto id veritatis."",""Minima saepe voluptatem modi consequatur eum perferendis ut."",""Fuga dolor ad natus quisquam et.""]","[{""sku"":""SKU_0005"",""quantity"":2,""price"":48.61},{""sku"":""SKU_0005"",""quantity"":3,""price"":48.61},{""sku"":""SKU_0002"",""quantity"":9,""price"":437.5}]"
d983b4b7-205e-3820-9179-9f269ad381c1,4c744572-2045-32e7-8f9c-017b8fc21240,2025-03-31T17:17:35+00:00,2025-03-31T20:17:35+00:00,2025-03-31T20:17:35+00:00,21.74,gerson14@gmail.com,"Maci Kris","{""street"":""45278 Erdman Forks Apt. 342"",""city"":""Lillystad"",""zip"":""71373-1775"",""country"":""Holy See (Vatican City State)""}","[""Dolores quae quasi aut nostrum."",""Enim non voluptas architecto."",""Quia omnis consequatur et provident ut dolore."",""Et expedita fuga sint dolores sint expedita soluta."",""Dolorum ut et qui rerum esse qui.""]","[{""sku"":""SKU_0004"",""quantity"":5,""price"":282.63}]"
cb6392d6-b3ea-3f90-86df-54bcf7dc714a,4c744572-2045-32e7-8f9c-017b8fc21240,2025-02-21T22:46:06+00:00,2025-02-24T22:46:06+00:00,,,pearl.schulist@yahoo.com,"Ariane Schiller","{""street"":""4173 Carlee Islands"",""city"":""Coleburgh"",""zip"":""74870-1498"",""country"":""Antarctica (the territory South of 60 deg S)""}","[""Qui voluptatem perspiciatis atque."",""Harum ut maiores dolor quia minus illum facere veritatis."",""Aut quia recusandae quod voluptas.""]","[{""sku"":""SKU_0003"",""quantity"":1,""price"":292.53},{""sku"":""SKU_0003"",""quantity"":1,""price"":292.53},{""sku"":""SKU_0003"",""quantity"":10,""price"":292.53}]"
f0a94ce4-114a-3d36-ad87-6e69d1da8502,b3511b96-ff1d-3a4a-8c72-a81e5d0f4668,2025-03-03T17:02:03+00:00,,,26.91,estefania21@gmail.com,"Rosemary Zulauf","{""street"":""8658 Geovanni Plain"",""city"":""Mullertown"",""zip"":""42234"",""country"":""Nepal""}","[""Delectus rerum voluptatibus quibusdam.""]","[{""sku"":""SKU_0002"",""quantity"":4,""price"":437.5},{""sku"":""SKU_0005"",""quantity"":1,""price"":48.61},{""sku"":""SKU_0005"",""quantity"":8,""price"":48.61}]"
8ab71fba-eb4e-379c-9eef-3dc8b6c190cd,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-02-14T15:52:58+00:00,2025-02-15T15:52:58+00:00,,,njast@yahoo.com,"Nedra Langworth","{""street"":""3260 Lexie Rest"",""city"":""Port Margaretta"",""zip"":""93951"",""country"":""Sao Tome and Principe""}","[""Expedita vel ipsum veritatis veniam est enim quia.""]","[{""sku"":""SKU_0003"",""quantity"":5,""price"":292.53},{""sku"":""SKU_0004"",""quantity"":6,""price"":282.63},{""sku"":""SKU_0005"",""quantity"":3,""price"":48.61}]"
8e3598c4-fa6f-352b-ac95-b0bb3cb62e54,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-10-08T06:32:26+00:00,,,36.01,vdach@brekke.net,"Ignatius Schowalter","{""street"":""7193 Thompson Common Suite 430"",""city"":""New Ivy"",""zip"":""16726"",""country"":""Romania""}","[""Eos vel ut earum eius iure."",""Voluptatibus qui minus sapiente delectus enim.""]","[{""sku"":""SKU_0004"",""quantity"":1,""price"":282.63},{""sku"":""SKU_0002"",""quantity"":3,""price"":437.5}]"
0a2f5020-e8d3-3aec-98ff-9173c94f41c5,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-09-26T14:29:07+00:00,,,,amber.heller@grimes.com,"Susie Hickle","{""street"":""5208 Smith Causeway Apt. 174"",""city"":""Lake Stephonside"",""zip"":""95045"",""country"":""Kiribati""}","[""Et aliquid magnam et aut est voluptas minus."",""Nobis possimus occaecati aliquam qui aut."",""Nisi at quas enim est est quia nam.""]","[{""sku"":""SKU_0003"",""quantity"":3,""price"":292.53},{""sku"":""SKU_0004"",""quantity"":9,""price"":282.63},{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5},{""sku"":""SKU_0004"",""quantity"":2,""price"":282.63}]"
ec720d48-3e95-367d-8d58-d9135d2b4176,d889cb1e-126a-3447-b15d-6961e3b1915e,2025-03-17T08:58:32+00:00,,,,oswaldo31@gmail.com,"Camron Conn","{""street"":""75646 Douglas Streets"",""city"":""East Traceymouth"",""zip"":""99758"",""country"":""Comoros""}","[""Reprehenderit id in non voluptas est."",""Nobis a quod et dolores harum eligendi et."",""Incidunt nisi porro sint optio aut natus ut blanditiis.""]","[{""sku"":""SKU_0005"",""quantity"":2,""price"":48.61},{""sku"":""SKU_0005"",""quantity"":4,""price"":48.61},{""sku"":""SKU_0002"",""quantity"":3,""price"":437.5}]"
174e30d6-1f49-3d0c-adce-d4217229078c,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-10-27T09:36:25+00:00,2025-10-27T13:36:25+00:00,2025-10-27T13:36:25+00:00,16.16,mertz.tremaine@hotmail.com,"Billy Marquardt","{""street"":""662 Lucius Loaf"",""city"":""Goyettemouth"",""zip"":""87920-0924"",""country"":""Niue""}","[""Consequuntur incidunt illum dolor mollitia aut corporis."",""Maiores dignissimos nulla dolores aut repellat."",""Ea rem voluptatum cumque atque alias ipsam."",""Voluptatibus dolor nobis est hic.""]","[{""sku"":""SKU_0004"",""quantity"":5,""price"":282.63},{""sku"":""SKU_0005"",""quantity"":6,""price"":48.61}]"
05efcb17-e962-30cc-9524-071670227085,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-04-08T20:21:56+00:00,,,,jaycee.bins@ernser.com,"Mabel Maggio","{""street"":""4054 Barton Parkways Suite 199"",""city"":""Langoshbury"",""zip"":""96069-7202"",""country"":""Greece""}","[""Eaque inventore sint et voluptate iusto."",""Unde rerum aut ut quaerat.""]","[{""sku"":""SKU_0005"",""quantity"":7,""price"":48.61}]"
3bc4ff42-886d-373f-95b6-a5f8a1c0371f,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-02-06T21:32:46+00:00,2025-02-07T21:32:46+00:00,,41.65,vonrueden.brandy@yahoo.com,"Dwight Kassulke","{""street"":""947 Mills Court Apt. 419"",""city"":""Bahringerstad"",""zip"":""55363"",""country"":""Norfolk Island""}","[""Inventore odio qui omnis ipsa aliquid non maiores."",""Architecto libero quidem et amet sed."",""Quis expedita voluptate error nam iste."",""Laborum consectetur eaque quia ut unde repellat labore."",""Modi doloremque placeat qui commodi harum veniam recusandae pariatur.""]","[{""sku"":""SKU_0002"",""quantity"":8,""price"":437.5},{""sku"":""SKU_0003"",""quantity"":9,""price"":292.53},{""sku"":""SKU_0002"",""quantity"":8,""price"":437.5}]"
9f773099-ed29-37bd-ba13-32aadb5a03ad,4c744572-2045-32e7-8f9c-017b8fc21240,2025-07-23T22:11:42+00:00,2025-07-26T22:11:42+00:00,,,karina31@grant.com,"Kirsten Cremin","{""street"":""927 Lila Glen Apt. 917"",""city"":""Port Jeremie"",""zip"":""48003"",""country"":""Equatorial Guinea""}","[""Nihil quisquam enim quia aperiam minus atque esse in."",""Nostrum quia est cumque ut excepturi asperiores."",""Modi ratione corporis quaerat aut impedit accusantium at."",""Sint sed exercitationem optio aut ducimus expedita vel.""]","[{""sku"":""SKU_0003"",""quantity"":10,""price"":292.53},{""sku"":""SKU_0002"",""quantity"":5,""price"":437.5},{""sku"":""SKU_0002"",""quantity"":4,""price"":437.5},{""sku"":""SKU_0004"",""quantity"":6,""price"":282.63}]"
39195f64-ae94-3c51-8206-76375c56d4f3,b3511b96-ff1d-3a4a-8c72-a81e5d0f4668,2025-09-16T16:20:41+00:00,,,17.04,andreanne.mcglynn@morar.com,"Calista Mraz","{""street"":""39103 Bashirian Roads Apt. 372"",""city"":""VonRuedenburgh"",""zip"":""44210"",""country"":""Kazakhstan""}","[""Nihil maxime fuga deserunt et nemo id dicta."",""Quae est et quia quam.""]","[{""sku"":""SKU_0002"",""quantity"":3,""price"":437.5},{""sku"":""SKU_0005"",""quantity"":4,""price"":48.61}]"
6605c90f-f216-3aa5-8d9a-7b8ba3f918b6,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-04-30T23:05:54+00:00,2025-05-01T23:05:54+00:00,,,conn.dell@yahoo.com,"Manley Dietrich","{""street"":""8762 Bethel Island"",""city"":""Deliaborough"",""zip"":""87236"",""country"":""Namibia""}","[""Corporis sed sunt nisi facere sit neque."",""Vero quia voluptatem fuga quo excepturi voluptate fugit.""]","[{""sku"":""SKU_0005"",""quantity"":1,""price"":48.61}]"
f4146358-ddd9-3abf-9f56-ccd878605677,4c744572-2045-32e7-8f9c-017b8fc21240,2025-03-04T01:42:46+00:00,2025-03-05T01:42:46+00:00,,,brad.keeling@stiedemann.com,"Sandra Boehm","{""street"":""60305 Olaf Bridge"",""city"":""North Emmiemouth"",""zip"":""91937"",""country"":""Malaysia""}","[""Sit eaque in consectetur explicabo quo blanditiis."",""Aut laudantium autem adipisci ducimus at exercitationem."",""Voluptatibus quia aut ipsa et laborum itaque."",""Quam et dicta aut repellat optio quibusdam quod."",""Occaecati qui et voluptates sit excepturi magnam.""]","[{""sku"":""SKU_0003"",""quantity"":9,""price"":292.53}]"
664f22bb-e681-317b-96a9-e68611941900,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-08-15T09:06:56+00:00,2025-08-15T12:06:56+00:00,2025-08-15T12:06:56+00:00,,rogahn.letitia@swaniawski.net,"Rudy Lakin","{""street"":""8195 Rachael Club"",""city"":""New Kristyport"",""zip"":""34898-6792"",""country"":""Eritrea""}","[""Qui cumque pariatur accusantium repudiandae perspiciatis voluptatem molestias."",""Quasi voluptas placeat aperiam amet.""]","[{""sku"":""SKU_0002"",""quantity"":3,""price"":437.5}]"
12846d9e-f513-3653-9f6b-9a2a68efa71c,d889cb1e-126a-3447-b15d-6961e3b1915e,2025-10-28T12:38:52+00:00,2025-10-29T12:38:52+00:00,,38.14,pouros.aileen@hotmail.com,"Francisco Konopelski","{""street"":""938 Dominic Mills Apt. 593"",""city"":""Yostport"",""zip"":""43171"",""country"":""Gambia""}","[""Eveniet hic fugiat repellat tempora voluptatum laboriosam tempora."",""Ad nobis sit mollitia hic quo a earum."",""Velit aliquid aut ea odit quae iusto ut quo.""]","[{""sku"":""SKU_0005"",""quantity"":5,""price"":48.61}]"
ebf65bf5-98f2-3963-ba32-52287fcaf143,d889cb1e-126a-3447-b15d-6961e3b1915e,2025-01-13T13:48:31+00:00,2025-01-16T13:48:31+00:00,,21.41,oberbrunner.santino@yahoo.com,"Krystel Sanford","{""street"":""43642 Jerde Knoll"",""city"":""Port Arifort"",""zip"":""64959-8057"",""country"":""Seychelles""}","[""Nisi laborum ipsum alias molestiae unde."",""Nisi dolores inventore illum sunt voluptas sapiente omnis."",""Autem numquam beatae earum repudiandae dolorem.""]","[{""sku"":""SKU_0003"",""quantity"":3,""price"":292.53},{""sku"":""SKU_0004"",""quantity"":3,""price"":282.63},{""sku"":""SKU_0005"",""quantity"":1,""price"":48.61}]"
